placa;ver_placa;año_permiso;Tipo_pago;CodSII;fecha_pago;MONTO_PAGADO;REAJUSTE;MULTA;ELECTRONICO_PAPEL;FECHA_VENCIMIENTO
SKRY53;0;2024;TOTAL;CT1320067;30/03/2024;552150;0;0;ELECTRONICO;31/03/2025
SKRY57;3;2024;1a Cuota;HB1320137;26/03/2024;122650;0;0;PAPEL;31/08/2024
SKRZ37;5;2024;1a Cuota;SU770044;11/03/2024;152369;0;0;ELECTRONICO;31/08/2024
SKTB14;6;2024;1a Cuota;SU1660036;28/03/2024;173760;0;0;PAPEL;31/08/2024
SKVH81;K;2024;TOTAL;;30/05/2024;64793;0;0;PAPEL;31/05/2025
SKVH82;8;2024;TOTAL;;30/05/2024;64793;0;0;PAPEL;31/05/2025
SKVK37;5;2024;1a Cuota;CT2350164;08/03/2024;469831;0;0;PAPEL;31/08/2024
SKVK76;6;2024;1a Cuota;SU2350171;04/03/2024;222080;0;0;PAPEL;31/08/2024
SKVL84;3;2024;TOTAL;SU5630003;04/03/2024;328935;0;0;PAPEL;31/03/2025
SKVX88;3;2024;TOTAL;CO5450039;05/04/2024;114903;675;1698;PAPEL;31/03/2025
SKVX95;6;2024;TOTAL;SD1320198;04/04/2024;188990;1111;2793;PAPEL;31/03/2025
SKVZ33;9;2024;1a Cuota;SU770039;30/03/2024;198000;0;0;ELECTRONICO;31/08/2024
SKWC72;0;2024;1a Cuota;CT1250015;13/03/2024;153450;0;0;PAPEL;31/08/2024
SKWC78;K;2024;TOTAL;SU880013;01/04/2024;365063;0;0;ELECTRONICO;31/03/2025
SKXV20;2;2024;TOTAL;FG1840001;27/03/2024;686015;0;0;PAPEL;31/03/2025
SKXV75;K;2024;TOTAL;;27/03/2024;812298;0;0;PAPEL;31/03/2025
SKYT70;8;2024;1a Cuota;;25/03/2024;321014;0;0;PAPEL;31/08/2024
SKYV52;6;2024;1a Cuota;SU500173;21/03/2024;99440;0;0;PAPEL;31/08/2024
SKYV59;3;2024;TOTAL;HB2290197;22/03/2024;279067;0;0;PAPEL;31/03/2025
SKYW32;8;2024;TOTAL;HB1970192;05/03/2024;158430;0;0;PAPEL;31/03/2025
SKYW44;1;2024;1a Cuota;HB1110205;28/03/2024;127476;0;0;PAPEL;31/08/2024
SKYX22;7;2024;TOTAL;CO500021;03/04/2024;139297;819;2059;PAPEL;31/03/2025
SKYY47;9;2024;TOTAL;HB520264;01/04/2024;468014;0;0;ELECTRONICO;31/03/2025
SL3820;1;2023;2a Cuota;CT1110004;25/03/2024;17717;391;1684;PAPEL;31/03/2024
SL3820;1;2024;TOTAL;CT1110004;25/03/2024;32333;0;0;PAPEL;31/03/2025
SL6461;K;2024;TOTAL;SU2270024;11/06/2024;34290;485;1477;PAPEL;31/03/2025
SLBY36;K;2024;1a Cuota;SU1320224;28/03/2024;157242;0;0;PAPEL;31/08/2024
SLDV19;1;2024;1a Cuota;SU490050;15/03/2024;105260;0;0;PAPEL;31/08/2024
SLFG92;8;2024;TOTAL;SU5450017;03/04/2024;188315;1107;2783;PAPEL;31/03/2025
SLHG97;K;2024;1a Cuota;SU1600139;25/03/2024;347410;0;0;PAPEL;31/08/2024
SLHV93;7;2024;1a Cuota;CT1590019;13/03/2024;176440;0;0;PAPEL;31/08/2024
SLHW82;8;2024;1a Cuota;CT1590020;13/03/2024;156766;0;0;PAPEL;31/08/2024
SLHW91;7;2024;1a Cuota;CT1590020;13/03/2024;156766;0;0;PAPEL;31/08/2024
SLLT30;9;2024;1a Cuota;CT2680015;25/03/2024;136730;0;0;PAPEL;31/08/2024
SLSB26;9;2024;1a Cuota;CT500361;13/03/2024;321011;0;0;PAPEL;31/08/2024
SLSB29;3;2024;1a Cuota;CT500361;13/03/2024;321011;0;0;PAPEL;31/08/2024
SLSB30;7;2024;1a Cuota;CT500361;13/03/2024;321011;0;0;PAPEL;31/08/2024
SLSB31;5;2024;1a Cuota;CT500361;25/03/2024;321010;0;0;PAPEL;31/08/2024
SLSB32;3;2024;1a Cuota;CT500361;13/03/2024;321011;0;0;PAPEL;31/08/2024
SLSB45;5;2024;1a Cuota;CT500361;13/03/2024;321011;0;0;PAPEL;31/08/2024
SLSB47;1;2024;1a Cuota;CT500361;13/03/2024;321011;0;0;PAPEL;31/08/2024
SLSC17;6;2024;1a Cuota;CT1590014;22/03/2024;308519;0;0;PAPEL;31/08/2024
SLSC26;5;2024;TOTAL;CT5580023;26/03/2024;199090;0;0;PAPEL;31/03/2025
SLSC41;9;2024;1a Cuota;SU880007;30/03/2024;151587;0;0;ELECTRONICO;31/08/2024
SLSC54;0;2024;1a Cuota;CT500358;13/03/2024;826021;0;0;PAPEL;31/08/2024
SLSC70;2;2024;1a Cuota;;20/03/2024;84158;0;0;PAPEL;31/08/2024
SLSC78;8;2024;1a Cuota;CT500367;13/03/2024;142291;0;0;PAPEL;31/08/2024
SLSC79;6;2024;1a Cuota;CT500367;13/03/2024;142291;0;0;PAPEL;31/08/2024
SLSF36;5;2024;TOTAL;;30/05/2024;64793;0;0;PAPEL;31/05/2025
SLTL16;8;2024;TOTAL;CT1660064;20/03/2024;418530;0;0;PAPEL;31/03/2025
SLWK59;6;2024;TOTAL;CO1170001;26/03/2024;347400;0;0;PAPEL;31/03/2025
SLYW10;1;2024;1a Cuota;SU1210094;27/03/2024;898017;0;0;ELECTRONICO;31/08/2024
SLZV31;3;2023;TOTAL;;14/02/2024;760638;19632;107730;PAPEL;31/03/2024
SLZV31;3;2024;TOTAL;CT1660069;14/02/2024;373202;0;0;PAPEL;31/03/2025
SN1299;1;2024;1a Cuota;CT790060;27/03/2024;16170;0;0;PAPEL;31/08/2024
SN1730;6;2024;TOTAL;CT1600010;16/04/2024;33015;194;488;ELECTRONICO;31/03/2025
SN6743;5;2024;TOTAL;CT500091;01/04/2024;32333;0;0;PAPEL;31/03/2025
SN7832;1;2021;TOTAL;;28/05/2024;287639;37869;93289;PAPEL;30/09/2022
SN7832;1;2022;TOTAL;;28/05/2024;0;0;0;PAPEL;30/09/2023
SN7832;1;2023;TOTAL;;28/05/2024;219371;5889;23504;PAPEL;30/09/2024
SN9395;9;2024;TOTAL;SU2270090;23/05/2024;33636;323;980;ELECTRONICO;31/03/2025
SP1706;8;2024;1a Cuota;;01/04/2024;16170;0;0;PAPEL;31/08/2024
SP8638;8;2024;TOTAL;SU2290024;12/04/2024;33010;194;488;PAPEL;31/03/2025
SP8800;3;2024;TOTAL;CT500103;03/04/2024;33010;194;488;PAPEL;31/03/2025
SPCH95;7;2024;1a Cuota;VN1760070;08/03/2024;235920;0;0;PAPEL;31/08/2024
SPDC12;4;2024;1a Cuota;SD1760332;26/03/2024;113930;0;0;PAPEL;31/08/2024
SPDX65;7;2024;TOTAL;SU880010;03/04/2024;335873;1974;4964;PAPEL;31/03/2025
SPDZ31;5;2024;TOTAL;SU1320238;02/05/2024;923280;8875;26892;ELECTRONICO;31/03/2025
SPDZ52;8;2024;TOTAL;SU2270575;31/03/2024;762781;0;0;ELECTRONICO;31/03/2025
SPFD64;9;2024;1a Cuota;;28/03/2024;140383;0;0;PAPEL;31/08/2024
SPGD11;3;2024;1a Cuota;SD1110347;13/03/2024;116491;0;0;PAPEL;31/08/2024
SPHR84;8;2024;TOTAL;SU1840218;27/03/2024;392495;0;0;PAPEL;31/03/2025
SPJJ70;5;2024;TOTAL;SU180016;25/03/2024;295216;0;0;PAPEL;31/03/2025
SPJJ73;K;2024;1a Cuota;CO5430005;22/03/2024;123429;0;0;ELECTRONICO;31/08/2024
SPJJ93;4;2024;TOTAL;SU2350182;27/03/2024;182016;0;0;ELECTRONICO;31/03/2025
SPJJ96;9;2024;TOTAL;SU880008;08/04/2024;372762;2190;5509;PAPEL;31/03/2025
SPJL12;0;2024;TOTAL;CT500358;27/03/2024;1652041;0;0;ELECTRONICO;31/03/2025
SPJL20;1;2024;1a Cuota;SU5450017;27/03/2024;92213;0;0;ELECTRONICO;31/08/2024
SPJL56;2;2024;1a Cuota;CT5430017;01/04/2024;125858;0;0;ELECTRONICO;31/08/2024
SPJL58;9;2024;1a Cuota;SU1640036;26/03/2024;113889;0;0;ELECTRONICO;31/08/2024
SPJL77;5;2024;1a Cuota;SU5450018;01/04/2024;116298;0;0;PAPEL;31/08/2024
SPJL90;2;2024;TOTAL;VN520017;03/04/2024;379562;2230;5609;ELECTRONICO;31/03/2025
SPJL91;0;2024;1a Cuota;SU880007;28/03/2024;164468;0;0;ELECTRONICO;31/08/2024
SPJL93;7;2024;1a Cuota;SU2270583;01/04/2024;303974;0;0;ELECTRONICO;31/08/2024
SPJP10;7;2024;TOTAL;SU1640035;10/05/2024;254495;2446;7412;ELECTRONICO;31/03/2025
SPJP21;2;2024;TOTAL;VN520012;31/03/2024;339937;0;0;ELECTRONICO;31/03/2025
SPJP40;9;2024;TOTAL;HB1640013;28/03/2024;184976;0;0;ELECTRONICO;31/03/2025
SPJP43;3;2024;TOTAL;CT5430037;09/02/2024;248219;0;0;ELECTRONICO;31/03/2025
SPJP50;6;2024;TOTAL;HB1640013;21/03/2024;184976;0;0;ELECTRONICO;31/03/2025
SPWZ10;9;2024;TOTAL;SU880007;30/04/2024;335873;1974;4964;ELECTRONICO;31/03/2025
SPWZ33;8;2024;1a Cuota;SD2430187;25/03/2024;169174;0;0;ELECTRONICO;31/08/2024
SPWZ36;2;2024;1a Cuota;SU2430132;12/03/2024;207634;0;0;ELECTRONICO;31/08/2024
SPWZ44;3;2024;1a Cuota;SD520129;22/03/2024;123459;0;0;ELECTRONICO;31/08/2024
SPWZ65;6;2024;1a Cuota;CT1170021;29/03/2024;145817;0;0;ELECTRONICO;31/08/2024
SPWZ66;4;2024;1a Cuota;CO1170024;25/03/2024;128208;0;0;PAPEL;31/08/2024
SPXB15;4;2024;1a Cuota;SU5630002;31/03/2024;140383;0;0;ELECTRONICO;31/08/2024
SPXB16;2;2024;1a Cuota;SU1640031;31/03/2024;188366;0;0;ELECTRONICO;31/08/2024
SPXB43;K;2024;1a Cuota;SU770041;04/03/2024;149156;0;0;ELECTRONICO;31/08/2024
SPXB61;8;2024;1a Cuota;SU1640035;25/03/2024;122319;0;0;ELECTRONICO;31/08/2024
SPXB67;7;2024;TOTAL;SU1640036;31/03/2024;227778;0;0;ELECTRONICO;31/03/2025
SPXB96;0;2024;TOTAL;SU880008;22/03/2024;365063;0;0;ELECTRONICO;31/03/2025
SPXB98;7;2024;1a Cuota;SD2290055;20/02/2024;85361;0;0;PAPEL;31/08/2024
SPXB99;5;2024;1a Cuota;SU1170094;01/04/2024;106714;0;0;PAPEL;31/08/2024
SPXC16;9;2024;1a Cuota;SU5630002;28/03/2024;140383;0;0;ELECTRONICO;31/08/2024
SPXC24;K;2024;1a Cuota;SU2430133;13/03/2024;178919;0;0;ELECTRONICO;31/08/2024
SPXC25;8;2024;1a Cuota;SU2430132;31/03/2024;207634;0;0;ELECTRONICO;31/08/2024
SPXC29;0;2024;TOTAL;SU2430129;14/04/2024;433862;2549;6412;ELECTRONICO;31/03/2025
SPXC31;2;2024;1a Cuota;SU2270584;20/02/2024;320031;0;0;ELECTRONICO;31/08/2024
SPXC36;3;2024;1a Cuota;SU5630002;31/03/2024;140383;0;0;ELECTRONICO;31/08/2024
SPXC41;K;2024;1a Cuota;;19/03/2024;149000;0;0;PAPEL;31/08/2024
SPXC87;8;2024;1a Cuota;HB1640001;28/03/2024;79217;0;0;ELECTRONICO;31/08/2024
SPXC91;6;2024;TOTAL;SU5450016;22/04/2024;215370;1266;3183;PAPEL;31/03/2025
SPXD13;0;2024;1a Cuota;HB520262;26/03/2024;221406;0;0;ELECTRONICO;31/08/2024
SPXD63;7;2024;1a Cuota;SU2430133;25/03/2024;178919;0;0;ELECTRONICO;31/08/2024
SPXD79;3;2024;1a Cuota;CT500361;13/03/2024;321011;0;0;PAPEL;31/08/2024
SPXD86;6;2024;1a Cuota;CO5450048;28/02/2024;46796;0;0;PAPEL;31/08/2024
SPXD87;4;2024;1a Cuota;HB1640005;27/03/2024;65946;0;0;ELECTRONICO;31/08/2024
SPXD97;1;2024;1a Cuota;SU1640014;26/03/2024;117502;0;0;ELECTRONICO;31/08/2024
SPXF17;K;2024;1a Cuota;SU1640014;14/03/2024;117502;0;0;ELECTRONICO;31/08/2024
SPXF24;2;2024;TOTAL;VN520012;22/03/2024;339937;0;0;ELECTRONICO;31/03/2025
SPXF26;9;2024;TOTAL;VN520012;22/03/2024;339937;0;0;ELECTRONICO;31/03/2025
SPXF35;8;2024;1a Cuota;SD1320198;15/03/2024;92545;0;0;ELECTRONICO;31/08/2024
SPXF36;6;2024;TOTAL;VN520012;22/03/2024;339937;0;0;ELECTRONICO;31/03/2025
SPXF45;5;2024;TOTAL;SU1320235;02/04/2024;699468;10337;4110;ELECTRONICO;31/03/2025
SPXF46;3;2024;TOTAL;SU1210072;29/03/2024;365063;0;0;ELECTRONICO;31/03/2025
SPXF48;K;2024;TOTAL;CT470016;13/03/2024;315140;0;0;PAPEL;31/03/2025
SPXF50;1;2024;1a Cuota;SU1600136;04/03/2024;245370;0;0;PAPEL;31/08/2024
SPXF56;0;2024;1a Cuota;CT5430044;31/03/2024;158748;0;0;ELECTRONICO;31/08/2024
SPXF61;7;2024;1a Cuota;CT2680017;31/03/2024;156236;0;0;ELECTRONICO;31/08/2024
SPXF62;5;2024;TOTAL;SU5630001;28/03/2024;244637;0;0;ELECTRONICO;31/03/2025
SPXF63;3;2024;1a Cuota;;20/03/2024;96610;0;0;PAPEL;31/08/2024
SPXF66;8;2024;1a Cuota;HB1320131;09/02/2024;132302;0;0;ELECTRONICO;31/08/2024
SPXF67;6;2024;TOTAL;CO520113;01/04/2024;425720;0;0;PAPEL;31/03/2025
SPXF74;9;2024;1a Cuota;CT2680017;09/03/2024;156236;0;0;ELECTRONICO;31/08/2024
SPXF83;8;2024;TOTAL;CT2430081;10/04/2024;862305;5067;12743;ELECTRONICO;31/03/2025
SPXF84;6;2024;1a Cuota;SU2430133;30/03/2024;178919;0;0;ELECTRONICO;31/08/2024
SPXF95;1;2024;TOTAL;SU5630002;27/04/2024;286687;1685;4237;ELECTRONICO;31/03/2025
SPXF99;4;2024;1a Cuota;HB1640013;24/03/2024;92488;0;0;ELECTRONICO;31/08/2024
SPXG16;8;2024;1a Cuota;SU2430136;04/03/2024;177715;0;0;ELECTRONICO;31/08/2024
SPXG21;4;2024;TOTAL;CO520118;27/03/2024;787975;0;0;ELECTRONICO;31/03/2025
SPXG23;0;2024;TOTAL;SU1640036;22/03/2024;227778;0;0;ELECTRONICO;31/03/2025
SPXG37;0;2024;1a Cuota;HB1640005;13/03/2024;65946;0;0;ELECTRONICO;31/08/2024
SPXG54;0;2024;TOTAL;CT5580016;02/03/2024;110130;0;0;ELECTRONICO;31/03/2025
SPXZ99;6;2024;1a Cuota;SU490050;11/03/2024;105262;0;0;ELECTRONICO;31/08/2024
SR4114;1;2024;TOTAL;SD2290014;28/03/2024;32330;0;0;PAPEL;31/03/2025
SR5836;2;2024;TOTAL;HB1840003;11/03/2024;32333;0;0;ELECTRONICO;31/03/2025
SR6926;7;2022;TOTAL;;09/04/2024;81885;5475;18161;PAPEL;30/09/2023
SR6926;7;2023;TOTAL;;09/04/2024;71865;1710;6829;PAPEL;30/09/2024
SRCT67;8;2024;1a Cuota;CT1660070;21/03/2024;271704;0;0;PAPEL;31/08/2024
SRJL98;7;2024;TOTAL;CT910073;18/03/2024;419725;0;0;PAPEL;31/03/2025
SRKV26;K;2024;1a Cuota;CT5430037;28/03/2024;124110;0;0;ELECTRONICO;31/08/2024
SRKV30;8;2024;TOTAL;VN770009;26/03/2024;698680;0;0;PAPEL;31/03/2025
SRKV36;7;2024;TOTAL;SD1320198;29/02/2024;185089;0;0;ELECTRONICO;31/03/2025
SRLC54;1;2024;1a Cuota;SU5620007;13/03/2024;91473;0;0;PAPEL;31/08/2024
SRLC61;4;2024;1a Cuota;CT500361;13/03/2024;321011;0;0;PAPEL;31/08/2024
SRLC62;2;2024;1a Cuota;CT500361;13/03/2024;321011;0;0;PAPEL;31/08/2024
SRLC65;7;2024;1a Cuota;CT500361;13/03/2024;321011;0;0;PAPEL;31/08/2024
SRLC68;1;2024;1a Cuota;CT500361;13/03/2024;321011;0;0;PAPEL;31/08/2024
SRLD74;2;2024;1a Cuota;CT500350;13/03/2024;392079;0;0;PAPEL;31/08/2024
SRLL93;7;2024;1a Cuota;SU490053;29/02/2024;123576;0;0;PAPEL;31/08/2024
SRYC65;1;2024;1a Cuota;;14/03/2024;238961;0;0;PAPEL;31/08/2024
SRZH22;9;2024;TOTAL;;18/03/2024;314950;0;0;PAPEL;31/03/2025
SS4799;1;2024;TOTAL;SU2270045;28/03/2024;32333;0;0;ELECTRONICO;31/03/2025
SS5093;3;2024;1a Cuota;SD790098;15/03/2024;16167;0;0;ELECTRONICO;31/08/2024
SS9305;5;2024;TOTAL;CT1760032;20/03/2024;32333;0;0;PAPEL;31/03/2025
SS9428;0;2024;TOTAL;SD500109;20/03/2024;32333;0;0;ELECTRONICO;31/03/2025
SS9489;2;2024;TOTAL;HB2290041;20/03/2024;32330;0;0;PAPEL;31/03/2025
SS9696;8;2024;TOTAL;SU2270041;11/03/2024;32333;0;0;ELECTRONICO;31/03/2025
SSC022;7;2024;TOTAL;MT2540365;15/03/2024;47660;0;0;PAPEL;31/03/2025
SSDK70;3;2024;TOTAL;CT910066;25/03/2024;354000;0;0;PAPEL;31/03/2025
SSFZ15;2;2024;TOTAL;SU180016;27/03/2024;295220;0;0;PAPEL;31/03/2025
SSHV42;5;2024;TOTAL;;03/04/2024;369840;2173;5466;PAPEL;31/03/2025
SSJW32;K;2024;1a Cuota;CT1250015;13/03/2024;153450;0;0;PAPEL;31/08/2024
SSJW35;4;2024;1a Cuota;CT1250015;13/03/2024;153450;0;0;PAPEL;31/08/2024
SSJY53;5;2024;TOTAL;CT500361;28/03/2024;642022;0;0;PAPEL;31/03/2025
SSLP57;8;2024;1a Cuota;SU1600085;26/03/2024;467150;0;0;PAPEL;31/08/2024
SSP034;K;2024;TOTAL;MT2540404;20/03/2024;32333;0;0;PAPEL;31/03/2025
SSRF73;7;2024;1a Cuota;SU180016;28/03/2024;147608;0;0;PAPEL;31/08/2024
SSRZ35;6;2024;TOTAL;CT1590021;27/03/2024;322682;0;0;PAPEL;31/03/2025
SSRZ64;K;2024;1a Cuota;CT1590012;01/04/2024;166843;0;0;ELECTRONICO;31/08/2024
SSTY91;1;2024;1a Cuota;SD1760318;01/04/2024;184696;0;0;PAPEL;31/08/2024
SSYH53;8;2024;1a Cuota;CT1250017;28/03/2024;154936;0;0;PAPEL;31/08/2024
ST2896;7;2024;TOTAL;CT2350031;29/03/2024;32333;0;0;ELECTRONICO;31/03/2025
ST3170;4;2023;TOTAL;;09/02/2024;207086;2660;14448;PAPEL;30/09/2024
ST4803;8;2024;TOTAL;SD1760099;18/03/2024;32333;0;0;ELECTRONICO;31/03/2025
ST6721;0;2024;TOTAL;SU2270086;22/03/2024;32330;0;0;PAPEL;31/03/2025
ST7355;5;2024;TOTAL;CT1760032;26/03/2024;32333;0;0;ELECTRONICO;31/03/2025
ST8561;8;2024;TOTAL;CT500085;14/03/2024;32333;0;0;ELECTRONICO;31/03/2025
STCW18;1;2024;1a Cuota;CT1590012;25/03/2024;166843;0;0;PAPEL;31/08/2024
STCW82;3;2024;1a Cuota;CT1590023;13/03/2024;212138;0;0;PAPEL;31/08/2024
STCW85;8;2024;1a Cuota;CT1590023;13/03/2024;212138;0;0;PAPEL;31/08/2024
STDY34;1;2024;1a Cuota;CT1590012;25/03/2024;166843;0;0;PAPEL;31/08/2024
STDZ13;5;2024;1a Cuota;CT1590012;25/03/2024;166843;0;0;PAPEL;31/08/2024
STFR48;9;2024;TOTAL;CT1250021;27/03/2024;309871;0;0;PAPEL;31/03/2025
STGC37;9;2024;TOTAL;CT1590026;22/03/2024;300648;0;0;PAPEL;31/03/2025
STKD50;9;2024;TOTAL;CT800082;03/04/2024;96447;567;1425;PAPEL;31/03/2025
STKP72;0;2024;TOTAL;CO1590026;28/03/2024;265104;0;0;PAPEL;31/03/2025
STLK70;0;2024;TOTAL;CT1590022;26/03/2024;387845;0;0;PAPEL;31/03/2025
STLX61;5;2024;1a Cuota;CT1590023;13/03/2024;212138;0;0;PAPEL;31/08/2024
STLX67;4;2024;1a Cuota;CT1590023;13/03/2024;212138;0;0;PAPEL;31/08/2024
STLX89;5;2024;1a Cuota;CT1590023;25/03/2024;212138;0;0;PAPEL;31/08/2024
STLY20;4;2024;1a Cuota;CT1590012;25/03/2024;166843;0;0;PAPEL;31/08/2024
STLY27;1;2024;1a Cuota;CT1590012;25/03/2024;166843;0;0;PAPEL;31/08/2024
STLY43;3;2024;1a Cuota;CT1590023;13/03/2024;212138;0;0;PAPEL;31/08/2024
STPF10;2;2024;1a Cuota;CT1590026;20/03/2024;150320;0;0;PAPEL;31/08/2024
STRG56;8;2024;1a Cuota;CT1600134;25/03/2024;352774;0;0;PAPEL;31/08/2024
STRS71;9;2024;TOTAL;CT910078;20/03/2024;181773;0;0;PAPEL;31/03/2025
STRW52;1;2024;1a Cuota;CT800082;22/03/2024;47228;0;0;PAPEL;31/08/2024
STST14;1;2024;TOTAL;SU1170095;27/03/2024;212383;0;0;PAPEL;31/03/2025
STST82;6;2024;TOTAL;SU500167;03/04/2024;303902;1786;4491;PAPEL;31/03/2025
STSV18;0;2024;1a Cuota;HB1320126;16/03/2024;91282;0;0;PAPEL;31/08/2024
STSV64;4;2024;TOTAL;SU470016;21/03/2024;173506;0;0;PAPEL;31/03/2025
STSW26;8;2024;1a Cuota;SU1810054;16/03/2024;278459;0;0;PAPEL;31/08/2024
STSX55;8;2024;TOTAL;HB1970192;12/03/2024;158430;0;0;PAPEL;31/03/2025
STTS69;8;2024;TOTAL;SD2350243;01/04/2024;199460;0;0;PAPEL;31/05/2025
STTS69;8;2023;TOTAL;;04/04/2024;75230;2123;10655;PAPEL;31/05/2024
STTS69;8;2024;TOTAL;SD2350243;29/05/2024;64793;0;0;PAPEL;31/05/2025
STVY90;3;2024;TOTAL;CT1660070;20/03/2024;543408;0;0;PAPEL;31/03/2025
STZD76;8;2024;TOTAL;SU1210072;11/04/2024;372762;2190;5509;PAPEL;31/03/2025
STZD82;2;2024;TOTAL;CT1760342;15/03/2024;569617;0;0;PAPEL;31/03/2025
SU4236;0;2024;TOTAL;SD2350087;07/03/2024;32330;0;0;PAPEL;31/03/2025
SU4241;7;2024;1a Cuota;;30/03/2024;16167;0;0;ELECTRONICO;31/08/2024
SU4385;5;2024;TOTAL;SD1110036;20/03/2024;32333;0;0;ELECTRONICO;31/03/2025
SV6136;K;2024;TOTAL;CO1840017;06/02/2024;32330;0;0;PAPEL;31/03/2025
SVBC96;7;2024;TOTAL;CT2680015;16/03/2024;273460;0;0;PAPEL;31/03/2025
SVBF71;4;2024;1a Cuota;CO2430015;13/03/2024;507150;0;0;PAPEL;31/08/2024
SVHF39;8;2024;1a Cuota;SU1320223;08/03/2024;135566;0;0;PAPEL;31/08/2024
SVLJ41;5;2024;1a Cuota;SU2210068;24/03/2024;217268;0;0;ELECTRONICO;31/08/2024
SVLP28;3;2024;1a Cuota;CT2250051;27/03/2024;276147;0;0;PAPEL;31/08/2024
SVRD20;9;2024;1a Cuota;;21/03/2024;137596;0;0;PAPEL;31/08/2024
SVRF75;2;2024;1a Cuota;SU790096;01/04/2024;239747;0;0;ELECTRONICO;31/08/2024
SVRF95;7;2024;1a Cuota;SU1840222;28/03/2024;287460;0;0;PAPEL;31/08/2024
SVRG81;3;2024;TOTAL;HB1640013;22/02/2024;184976;0;0;PAPEL;31/03/2025
SVWL63;2;2024;1a Cuota;HB1110202;25/03/2024;80420;0;0;PAPEL;31/08/2024
SVXW73;6;2024;TOTAL;SU520143;26/03/2024;537156;0;0;PAPEL;31/03/2025
SW1133;0;2024;1a Cuota;HB1760028;26/03/2024;16167;0;0;ELECTRONICO;31/08/2024
SW2652;4;2024;1a Cuota;CO2290017;01/04/2024;16167;0;0;ELECTRONICO;31/08/2024
SW2900;0;2024;TOTAL;SU1110065;29/02/2024;32333;0;0;PAPEL;31/03/2025
SW4705;K;2024;TOTAL;CT1110036;16/04/2024;33015;194;488;PAPEL;31/03/2025
SW5309;2;2024;TOTAL;VN2350040;08/03/2024;42670;0;0;PAPEL;31/03/2025
SW6285;7;2024;1a Cuota;SD2350174;30/03/2024;16167;0;0;ELECTRONICO;31/08/2024
SW7477;0;2024;TOTAL;SD1110146;11/03/2024;32333;0;0;PAPEL;31/03/2025
SW9217;2;2024;TOTAL;SU1110024;17/05/2024;33636;323;980;PAPEL;31/03/2025
SWKH18;3;2024;1a Cuota;SU2350182;28/03/2024;91008;0;0;PAPEL;31/08/2024
SWKK22;4;2024;TOTAL;;30/05/2024;64793;0;0;PAPEL;31/05/2025
SWKR36;6;2024;1a Cuota;;28/03/2024;129720;0;0;PAPEL;31/08/2024
SWKR39;0;2024;1a Cuota;;13/03/2024;441406;0;0;PAPEL;31/08/2024
SWKR40;4;2024;1a Cuota;;13/03/2024;441406;0;0;PAPEL;31/08/2024
SWKR41;2;2024;1a Cuota;;13/03/2024;441406;0;0;PAPEL;31/08/2024
SWKR42;0;2024;1a Cuota;;13/03/2024;441406;0;0;PAPEL;31/08/2024
SWKR43;9;2024;1a Cuota;;13/03/2024;441406;0;0;PAPEL;31/08/2024
SWKR44;7;2024;1a Cuota;;13/03/2024;441406;0;0;PAPEL;31/08/2024
SWKR48;K;2024;1a Cuota;;13/03/2024;441406;0;0;PAPEL;31/08/2024
SWKR49;8;2024;1a Cuota;;13/03/2024;441406;0;0;PAPEL;31/08/2024
SWKR50;1;2024;1a Cuota;;13/03/2024;441406;0;0;PAPEL;31/08/2024
SWKR52;8;2024;1a Cuota;;13/03/2024;441406;0;0;PAPEL;31/08/2024
SWKR53;6;2024;1a Cuota;;13/03/2024;441406;0;0;PAPEL;31/08/2024
SWKR54;4;2024;1a Cuota;;13/03/2024;441406;0;0;PAPEL;31/08/2024
SWKR65;K;2024;1a Cuota;;12/03/2024;312942;0;0;PAPEL;31/08/2024
SWKR72;2;2024;1a Cuota;;13/03/2024;441406;0;0;PAPEL;31/08/2024
SWKR78;1;2024;1a Cuota;;25/03/2024;131110;0;0;PAPEL;31/08/2024
SWTW59;9;2024;TOTAL;SU500170;25/03/2024;227778;0;0;ELECTRONICO;31/03/2025
SWVB63;0;2024;1a Cuota;SU5450022;21/03/2024;142791;0;0;PAPEL;31/08/2024
SWVD13;7;2024;TOTAL;SU500168;11/03/2024;365063;0;0;PAPEL;31/03/2025
SWVD47;1;2024;1a Cuota;SU5450008;14/02/2024;101847;0;0;PAPEL;31/08/2024
SWWC71;3;2024;1a Cuota;SU2270587;28/03/2024;262227;0;0;PAPEL;31/08/2024
SWXG69;6;2023;TOTAL;;04/01/2024;31980;0;0;PAPEL;30/09/2024
SX2834;0;2024;TOTAL;SD2290007;19/03/2024;32330;0;0;PAPEL;31/03/2025
SX8451;8;2024;TOTAL;CT1600028;27/03/2024;32333;0;0;ELECTRONICO;31/03/2025
SX9541;2;2024;TOTAL;SD1600068;26/03/2024;32330;0;0;PAPEL;31/03/2025
SXJB65;2;2024;TOTAL;SU5620009;22/03/2024;302442;0;0;PAPEL;31/03/2025
SXJB76;8;2024;TOTAL;;20/03/2024;1381397;0;0;ELECTRONICO;31/03/2025
SXJD14;0;2024;TOTAL;CT790197;08/03/2024;996640;0;0;PAPEL;31/03/2025
SXJD84;1;2024;1a Cuota;CT1840016;15/03/2024;376043;0;0;PAPEL;31/08/2024
SXSK55;8;2024;TOTAL;CT790217;04/04/2024;2603079;15296;38469;PAPEL;31/03/2025
