"","Date","Open","High","Low","Close","Adj.Close"
"3642","2017-11-14",1.166494,1.177413,1.16633,1.166494,1.166494
"3643","2017-11-15",1.179176,1.185944,1.178606,1.179287,1.179287
"3645","2017-11-17",1.177732,1.182173,1.177468,1.177745,1.177745
"3646","2017-11-20",1.173213,1.180749,1.172594,1.173186,1.173186
"3647","2017-11-21",1.173874,1.175668,1.17155,1.174122,1.174122
"3648","2017-11-22",1.174095,1.179816,1.173557,1.173723,1.173723
"3649","2017-11-23",1.181516,1.1855,1.181447,1.181474,1.181474
"3650","2017-11-24",1.185087,1.194372,1.183726,1.185396,1.185396
"3651","2017-11-27",1.192876,1.196043,1.190816,1.192649,1.192649
"3652","2017-11-28",1.190405,1.1921,1.186746,1.19049,1.19049
"3653","2017-11-29",1.184974,1.188495,1.182005,1.184806,1.184806
"3654","2017-11-30",1.185003,1.192976,1.181502,1.185199,1.185199
"3655","2017-12-01",1.18991,1.193987,1.185213,1.189825,1.189825
"3656","2017-12-04",1.185705,1.187874,1.183124,1.185986,1.185986
"3657","2017-12-05",1.186859,1.187931,1.180889,1.186775,1.186775
"3658","2017-12-06",1.183054,1.184834,1.178134,1.183292,1.183292
"3659","2017-12-07",1.180498,1.180916,1.177718,1.180429,1.180429
"3660","2017-12-08",1.17744,1.177718,1.173186,1.177218,1.177218
"3661","2017-12-11",1.176928,1.181042,1.176886,1.176997,1.176997
"3662","2017-12-12",1.177718,1.179299,1.171893,1.177759,1.177759
"3663","2017-12-13",1.174357,1.177024,1.173048,1.17426,1.17426
"3664","2017-12-14",1.183992,1.185986,1.177163,1.183586,1.183586
"3665","2017-12-15",1.177523,1.181401,1.176166,1.177496,1.177496
"3666","2017-12-18",1.174674,1.183432,1.174315,1.174357,1.174357
"3667","2017-12-19",1.178287,1.183292,1.177704,1.178425,1.178425
"3668","2017-12-20",1.183712,1.190122,1.183012,1.184133,1.184133
"3669","2017-12-21",1.187775,1.189202,1.185017,1.187818,1.187818
"3670","2017-12-22",1.185157,1.186197,1.181754,1.185733,1.185733
"3671","2017-12-25",1.185677,1.188495,1.184904,1.185607,1.185607
"3672","2017-12-26",1.187127,1.18779,1.18475,1.187254,1.187254
"3673","2017-12-27",1.186099,1.191043,1.185565,1.185789,1.185789
"3674","2017-12-28",1.190023,1.1955,1.189825,1.190079,1.190079
"3675","2017-12-29",1.193987,1.202284,1.193802,1.194172,1.194172
"3676","2018-01-01",1.200495,1.201504,1.199904,1.200495,1.200495
"3677","2018-01-02",1.201086,1.208094,1.200855,1.201158,1.201158
"3678","2018-01-03",1.2062,1.206709,1.200495,1.206345,1.206345
"3679","2018-01-04",1.201129,1.20919,1.200495,1.201043,1.201043
"3680","2018-01-05",1.206622,1.208459,1.202154,1.206884,1.206884
"3681","2018-01-08",1.203949,1.2054,1.195972,1.203746,1.203746
"3682","2018-01-09",1.19696,1.197576,1.191796,1.197046,1.197046
"3683","2018-01-10",1.192933,1.201634,1.192449,1.192933,1.192933
"3684","2018-01-11",1.195486,1.205923,1.193118,1.195614,1.195614
"3685","2018-01-12",1.20421,1.215613,1.204137,1.20421,1.20421
"3686","2018-01-15",1.219304,1.2299,1.218814,1.21923,1.21923
"3687","2018-01-16",1.226994,1.228124,1.219676,1.226843,1.226843
"3688","2018-01-17",1.227144,1.232149,1.219914,1.227129,1.227129
"3689","2018-01-18",1.218145,1.226257,1.217508,1.218398,1.218398
"3690","2018-01-19",1.223586,1.229483,1.222031,1.223661,1.223661
"3691","2018-01-22",1.225595,1.226663,1.221464,1.22555,1.22555
"3692","2018-01-23",1.225731,1.2307,1.222359,1.225625,1.225625
"3693","2018-01-24",1.230966,1.240199,1.229513,1.231027,1.231027
"3694","2018-01-25",1.239603,1.252992,1.238651,1.239111,1.239111
"3695","2018-01-26",1.239234,1.249016,1.238743,1.239234,1.239234
"3696","2018-01-29",1.242823,1.243194,1.233806,1.242807,1.242807
"3697","2018-01-30",1.238175,1.245221,1.233685,1.238114,1.238114
"3698","2018-01-31",1.240833,1.247661,1.240064,1.240957,1.240957
"3699","2018-02-01",1.241742,1.248782,1.238651,1.241866,1.241866
"3700","2018-02-02",1.251267,1.251799,1.241188,1.251001,1.251001
"3701","2018-02-05",1.24471,1.247816,1.240156,1.244694,1.244694
"3702","2018-02-06",1.236828,1.242854,1.231618,1.236782,1.236782
"3703","2018-02-07",1.238145,1.240325,1.227853,1.238129,1.238129
"3704","2018-02-08",1.226843,1.229453,1.221658,1.226813,1.226813
"3705","2018-02-09",1.226076,1.228547,1.222643,1.226076,1.226076
"3706","2018-02-12",1.22534,1.22971,1.223631,1.22528,1.22528
"3707","2018-02-13",1.230118,1.2372,1.228607,1.230376,1.230376
"3708","2018-02-14",1.2353,1.241619,1.227853,1.235376,1.235376
"3709","2018-02-15",1.246712,1.2512,1.245051,1.246727,1.246727
"3710","2018-02-16",1.250735,1.255808,1.243054,1.25036,1.25036
"3711","2018-02-19",1.241188,1.2438,1.237103,1.241188,1.241188
"3712","2018-02-20",1.23991,1.24091,1.232195,1.239864,1.239864
"3713","2018-02-21",1.233548,1.234701,1.230073,1.233532,1.233532
"3714","2018-02-22",1.228034,1.23533,1.226166,1.228184,1.228184
"3715","2018-02-23",1.232605,1.2335,1.228049,1.232666,1.232666
"3716","2018-02-26",1.228833,1.235483,1.228245,1.228713,1.228713
"3717","2018-02-27",1.231603,1.234568,1.222315,1.231557,1.231557
"3718","2018-02-28",1.22221,1.22429,1.218918,1.223032,1.223032
"3719","2018-03-01",1.219096,1.22218,1.2158,1.219126,1.219126
"3720","2018-03-02",1.227129,1.233046,1.22528,1.227084,1.227084
"3721","2018-03-05",1.231846,1.234827,1.227551,1.231542,1.231542
"3722","2018-03-06",1.233776,1.241989,1.233122,1.233654,1.233654
"3723","2018-03-07",1.241928,1.24406,1.238605,1.241665,1.241665
"3724","2018-03-08",1.241619,1.244478,1.230633,1.241465,1.241465
"3725","2018-03-09",1.230784,1.23338,1.227551,1.230663,1.230663
"3726","2018-03-12",1.23086,1.234201,1.229136,1.230875,1.230875
"3727","2018-03-13",1.233867,1.239895,1.231497,1.233958,1.233958
"3728","2018-03-14",1.239296,1.241619,1.23501,1.239234,1.239234
"3729","2018-03-15",1.237532,1.238697,1.232073,1.237562,1.237562
"3730","2018-03-16",1.230769,1.233502,1.226151,1.230921,1.230921
"3731","2018-03-19",1.228079,1.233243,1.226046,1.228079,1.228079
"3732","2018-03-20",1.233806,1.235422,1.226497,1.233685,1.233685
"3733","2018-03-21",1.224815,1.229619,1.224699,1.22519,1.22519
"3734","2018-03-22",1.234873,1.238682,1.230043,1.234766,1.234766
"3735","2018-03-23",1.232605,1.236017,1.231997,1.232499,1.232499
"3736","2018-03-26",1.235391,1.244896,1.235239,1.235437,1.235437
"3737","2018-03-27",1.245501,1.247816,1.237333,1.245749,1.245749
"3738","2018-03-28",1.240803,1.242236,1.233715,1.240787,1.240787
"3739","2018-03-29",1.231284,1.233806,1.228516,1.231027,1.231027
"3740","2018-03-30",1.230254,1.23335,1.229801,1.230285,1.230285
"3741","2018-04-02",1.231284,1.234568,1.228381,1.231421,1.231421
"3742","2018-04-03",1.229332,1.2337,1.225505,1.229271,1.229271
"3743","2018-04-04",1.227943,1.231057,1.225761,1.227853,1.227853
"3744","2018-04-05",1.228788,1.229105,1.221941,1.228682,1.228682
"3745","2018-04-06",1.2251,1.228003,1.221807,1.22516,1.22516
"3746","2018-04-09",1.227144,1.233046,1.226257,1.227144,1.227144
"3747","2018-04-10",1.232225,1.237777,1.230376,1.23224,1.23224
"3748","2018-04-11",1.236384,1.239372,1.235407,1.236308,1.236308
"3749","2018-04-12",1.237624,1.237976,1.230043,1.237164,1.237164
"3750","2018-04-13",1.23335,1.234873,1.230875,1.23297,1.23297
"3751","2018-04-16",1.233304,1.239403,1.232635,1.233259,1.233259
"3752","2018-04-17",1.238467,1.2415,1.233837,1.238513,1.238513
"3753","2018-04-18",1.237302,1.239695,1.234446,1.237317,1.237317
"3754","2018-04-19",1.237854,1.240199,1.233046,1.237915,1.237915
"3755","2018-04-20",1.234416,1.235269,1.225505,1.234553,1.234553
"3756","2018-04-23",1.227385,1.228969,1.221225,1.22734,1.22734
"3757","2018-04-24",1.22112,1.223466,1.218487,1.220897,1.220897
"3758","2018-04-25",1.223616,1.223616,1.2169,1.22414,1.22414
"3759","2018-04-26",1.217078,1.221001,1.20998,1.217167,1.217167
"3760","2018-04-27",1.210756,1.2117,1.205604,1.210962,1.210962
"3761","2018-04-30",1.212856,1.213857,1.206636,1.212283,1.212283
"3762","2018-05-01",1.208313,1.208459,1.198351,1.208123,1.208123
"3763","2018-05-02",1.199213,1.203109,1.195414,1.199156,1.199156
"3764","2018-05-03",1.195171,1.200913,1.195072,1.1951,1.1951
"3765","2018-05-04",1.198926,1.19976,1.191483,1.198926,1.198926
"3766","2018-05-07",1.195572,1.197892,1.189952,1.1955,1.1955
"3767","2018-05-08",1.19326,1.193887,1.183936,1.193374,1.193374
"3768","2018-05-09",1.186676,1.189612,1.182355,1.186789,1.186789
"3769","2018-05-10",1.184764,1.194244,1.184469,1.184722,1.184722
"3770","2018-05-11",1.191526,1.196788,1.189343,1.191753,1.191753
"3771","2018-05-14",1.195157,1.1997,1.195157,1.195214,1.195214
"3772","2018-05-15",1.193204,1.19403,1.182396,1.193118,1.193118
"3773","2018-05-16",1.182257,1.185396,1.176568,1.182089,1.182089
"3774","2018-05-17",1.181419,1.183684,1.177856,1.181698,1.181698
"3775","2018-05-18",1.179204,1.182229,1.175047,1.179523,1.179523
"3776","2018-05-21",1.176374,1.177898,1.171866,1.176664,1.176664
"3777","2018-05-22",1.178884,1.182816,1.175945,1.179245,1.179245
"3778","2018-05-23",1.178967,1.179101,1.16862,1.178856,1.178856
"3779","2018-05-24",1.170713,1.174936,1.169221,1.171015,1.171015
"3780","2018-05-25",1.172319,1.173323,1.164836,1.172264,1.172264
"3781","2018-05-28",1.168757,1.17302,1.160847,1.168893,1.168893
"3782","2018-05-29",1.16275,1.163982,1.151437,1.162696,1.162696
"3783","2018-05-30",1.153762,1.167099,1.152007,1.153935,1.153935
"3784","2018-05-31",1.166616,1.172402,1.164293,1.166725,1.166725
"3785","2018-06-01",1.169331,1.17155,1.162994,1.169317,1.169317
"3786","2018-06-04",1.166997,1.174426,1.166875,1.166861,1.166861
"3787","2018-06-05",1.170179,1.171385,1.165528,1.170056,1.170056
"3788","2018-06-06",1.172663,1.1797,1.171468,1.172622,1.172622
"3789","2018-06-07",1.178398,1.1841,1.178356,1.17855,1.17855
"3790","2018-06-08",1.179384,1.1812,1.172842,1.179523,1.179523
"3791","2018-06-11",1.178689,1.182033,1.177607,1.178398,1.178398
"3792","2018-06-12",1.177329,1.180847,1.174315,1.177413,1.177413
"3793","2018-06-13",1.174757,1.178967,1.173365,1.174826,1.174826
"3794","2018-06-14",1.180638,1.184161,1.162885,1.180777,1.180777
"3795","2018-06-15",1.156337,1.162656,1.154534,1.156658,1.156658
"3796","2018-06-18",1.159703,1.162372,1.156644,1.159595,1.159595
"3797","2018-06-19",1.163007,1.164687,1.153323,1.163075,1.163075
"3798","2018-06-20",1.158937,1.160012,1.154601,1.158856,1.158856
"3799","2018-06-21",1.157702,1.162831,1.15141,1.157903,1.157903
"3800","2018-06-22",1.160699,1.1676,1.160174,1.160578,1.160578
"3801","2018-06-25",1.166058,1.170001,1.162994,1.16614,1.16614
"3802","2018-06-26",1.170179,1.172058,1.165202,1.170275,1.170275
"3803","2018-06-27",1.164809,1.167188,1.158359,1.165026,1.165026
"3804","2018-06-28",1.156243,1.1597,1.152804,1.156363,1.156363
"3805","2018-06-29",1.156444,1.168238,1.156444,1.156297,1.156297
"3806","2018-07-02",1.167842,1.167842,1.159259,1.167856,1.167856
"3807","2018-07-03",1.164077,1.167542,1.162264,1.164212,1.164212
"3808","2018-07-04",1.165936,1.168183,1.163142,1.165922,1.165922
"3809","2018-07-05",1.166181,1.171976,1.16508,1.166235,1.166235
"3810","2018-07-06",1.169386,1.176734,1.168074,1.169591,1.169591
"3811","2018-07-09",1.175171,1.179078,1.174288,1.175226,1.175226
"3812","2018-07-10",1.175751,1.176291,1.169194,1.175696,1.175696
"3813","2018-07-11",1.173034,1.175516,1.169837,1.172704,1.172704
"3814","2018-07-12",1.16757,1.1697,1.165053,1.167679,1.167679
"3815","2018-07-13",1.166371,1.167542,1.161454,1.166589,1.166589
"3816","2018-07-16",1.167897,1.172608,1.167665,1.16791,1.16791
"3817","2018-07-17",1.171056,1.174536,1.166453,1.170946,1.170946
"3818","2018-07-18",1.165773,1.166534,1.160375,1.165325,1.165325
"3819","2018-07-19",1.164619,1.165705,1.157595,1.164565,1.164565
"3820","2018-07-20",1.165474,1.172237,1.162804,1.165515,1.165515
"3821","2018-07-23",1.174178,1.175088,1.168866,1.174191,1.174191
"3822","2018-07-24",1.169864,1.17166,1.165719,1.169413,1.169413
"3823","2018-07-25",1.16877,1.171372,1.166752,1.168552,1.168552
"3824","2018-07-26",1.173985,1.174315,1.165094,1.17375,1.17375
"3825","2018-07-27",1.164456,1.166317,1.162372,1.164293,1.164293
"3826","2018-07-30",1.166317,1.171921,1.164945,1.166045,1.166045
"3827","2018-07-31",1.170864,1.174812,1.169276,1.170741,1.170741
"3828","2018-08-01",1.168962,1.169864,1.166534,1.168962,1.168962
"3829","2018-08-02",1.166385,1.166997,1.160416,1.166589,1.166589
"3830","2018-08-03",1.158561,1.1612,1.156216,1.158601,1.158601
"3831","2018-08-06",1.156136,1.157006,1.153097,1.15623,1.15623
"3832","2018-08-07",1.155749,1.160901,1.155201,1.155802,1.155802
"3833","2018-08-08",1.160335,1.162926,1.157461,1.160295,1.160295
"3834","2018-08-09",1.161009,1.162115,1.156176,1.161076,1.161076
"3835","2018-08-10",1.152871,1.153935,1.139614,1.152392,1.152392
"3836","2018-08-13",1.139588,1.14338,1.136596,1.139471,1.139471
"3837","2018-08-14",1.139848,1.1431,1.134752,1.140251,1.140251
"3838","2018-08-15",1.134816,1.134945,1.130224,1.134572,1.134572
"3839","2018-08-16",1.13443,1.140836,1.133838,1.13443,1.13443
"3840","2018-08-17",1.13723,1.142204,1.136738,1.137139,1.137139
"3841","2018-08-20",1.143785,1.144938,1.139523,1.143772,1.143772
"3842","2018-08-21",1.14891,1.153908,1.148659,1.149135,1.149135
"3843","2018-08-22",1.157635,1.16252,1.155442,1.157675,1.157675
"3844","2018-08-23",1.158628,1.158963,1.154521,1.15848,1.15848
"3845","2018-08-24",1.154281,1.163697,1.153935,1.154335,1.154335
"3846","2018-08-27",1.164443,1.168088,1.159716,1.16489,1.16489
"3847","2018-08-28",1.168347,1.1733,1.166344,1.168361,1.168361
"3848","2018-08-29",1.169303,1.170631,1.165401,1.169126,1.169126
"3849","2018-08-30",1.170933,1.171756,1.164415,1.170974,1.170974
"3850","2018-08-31",1.166589,1.168934,1.159649,1.166466,1.166466
"3851","2018-09-03",1.159851,1.162791,1.159098,1.160106,1.160106
"3852","2018-09-04",1.161305,1.161575,1.153323,1.161548,1.161548
"3853","2018-09-05",1.158802,1.163264,1.154681,1.158655,1.158655
"3854","2018-09-06",1.163494,1.165623,1.160766,1.163521,1.163521
"3855","2018-09-07",1.162385,1.165094,1.15639,1.162007,1.162007
"3856","2018-09-10",1.155896,1.16144,1.152764,1.156109,1.156109
"3857","2018-09-11",1.15934,1.16428,1.156685,1.159595,1.159595
"3858","2018-09-12",1.159595,1.164822,1.157086,1.159608,1.159608
"3859","2018-09-13",1.162656,1.170083,1.160968,1.162926,1.162926
"3860","2018-09-14",1.169044,1.172127,1.165569,1.16918,1.16918
"3861","2018-09-17",1.162358,1.169591,1.162358,1.162899,1.162899
"3862","2018-09-18",1.166916,1.172044,1.166916,1.166916,1.166916
"3863","2018-09-19",1.167883,1.171646,1.165338,1.167992,1.167992
"3864","2018-09-20",1.167406,1.1777,1.167283,1.167461,1.167461
"3865","2018-09-21",1.177607,1.180164,1.173571,1.177593,1.177593
"3866","2018-09-24",1.175102,1.181502,1.172525,1.175102,1.175102
"3867","2018-09-25",1.175323,1.179245,1.173254,1.175295,1.175295
"3868","2018-09-26",1.176609,1.1777,1.172897,1.176318,1.176318
"3869","2018-09-27",1.174715,1.175917,1.166453,1.174853,1.174853
"3870","2018-09-28",1.163684,1.1653,1.157059,1.163738,1.163738
"3871","2018-10-01",1.160497,1.162129,1.156511,1.160537,1.160537
"3872","2018-10-02",1.157756,1.158212,1.150669,1.157756,1.157756
"3873","2018-10-03",1.155041,1.159326,1.151636,1.155175,1.155175
"3874","2018-10-04",1.147737,1.1536,1.14646,1.147631,1.147631
"3875","2018-10-05",1.151755,1.154255,1.148778,1.151808,1.151808
"3876","2018-10-08",1.152392,1.153136,1.146092,1.15226,1.15226
"3877","2018-10-09",1.149465,1.150483,1.143328,1.149412,1.149412
"3878","2018-10-10",1.150404,1.1542,1.148066,1.150695,1.150695
"3879","2018-10-11",1.153216,1.159757,1.153216,1.153336,1.153336
"3880","2018-10-12",1.159044,1.160955,1.153695,1.159044,1.159044
"3881","2018-10-15",1.155095,1.160564,1.154361,1.155135,1.155135
"3882","2018-10-16",1.158332,1.162007,1.156711,1.158346,1.158346
"3883","2018-10-17",1.157635,1.158212,1.15218,1.157528,1.157528
"3884","2018-10-18",1.150086,1.152738,1.14829,1.150086,1.150086
"3885","2018-10-19",1.145515,1.15145,1.143367,1.146,1.146
"3886","2018-10-22",1.151119,1.1552,1.146237,1.150947,1.150947
"3887","2018-10-23",1.146473,1.148976,1.143995,1.146789,1.146789
"3888","2018-10-24",1.147263,1.147579,1.138408,1.147315,1.147315
"3889","2018-10-25",1.139874,1.143079,1.136622,1.139926,1.139926
"3890","2018-10-26",1.137514,1.139848,1.13362,1.137786,1.137786
"3891","2018-10-29",1.139874,1.141579,1.136441,1.139874,1.139874
"3892","2018-10-30",1.137514,1.138706,1.134739,1.137618,1.137618
"3893","2018-10-31",1.134584,1.136015,1.131171,1.134636,1.134636
"3894","2018-11-01",1.131388,1.141318,1.131375,1.13167,1.13167
"3895","2018-11-02",1.140277,1.145541,1.137566,1.140329,1.140329
"3896","2018-11-05",1.139705,1.140641,1.135525,1.139757,1.139757
"3897","2018-11-06",1.140862,1.143811,1.139328,1.141292,1.141292
"3898","2018-11-07",1.144099,1.149994,1.140056,1.143851,1.143851
"3899","2018-11-08",1.143328,1.144427,1.140511,1.143406,1.143406
"3900","2018-11-09",1.136855,1.136919,1.132503,1.136842,1.136842
"3901","2018-11-12",1.132477,1.133273,1.124164,1.132503,1.132503
"3902","2018-11-13",1.12241,1.129191,1.122322,1.123343,1.123343
"3903","2018-11-14",1.131606,1.133967,1.126481,1.131119,1.131119
"3904","2018-11-15",1.131363,1.135112,1.127497,1.131183,1.131183
"3905","2018-11-16",1.132529,1.141422,1.132259,1.13249,1.13249
"3906","2018-11-19",1.141214,1.146289,1.139445,1.141396,1.141396
"3907","2018-11-20",1.145475,1.147276,1.138706,1.145502,1.145502
"3908","2018-11-21",1.137268,1.142204,1.136635,1.137242,1.137242
"3909","2018-11-22",1.138887,1.143406,1.138628,1.138835,1.138835
"3910","2018-11-23",1.140264,1.141944,1.133234,1.140316,1.140316
"3911","2018-11-26",1.13389,1.138356,1.132734,1.133735,1.133735
"3912","2018-11-27",1.133427,1.134494,1.127943,1.133337,1.133337
"3913","2018-11-28",1.129714,1.1308,1.126773,1.12988,1.12988
"3914","2018-11-29",1.136661,1.140147,1.134958,1.136855,1.136855
"3915","2018-11-30",1.139277,1.140121,1.131478,1.139277,1.139277
"3916","2018-12-03",1.134185,1.138006,1.132169,1.134224,1.134224
"3917","2018-12-04",1.135589,1.141774,1.134327,1.135486,1.135486
"3918","2018-12-05",1.134366,1.136028,1.131503,1.134288,1.134288
"3919","2018-12-06",1.134726,1.141227,1.132336,1.134906,1.134906
"3920","2018-12-07",1.137682,1.14107,1.136131,1.137475,1.137475
"3921","2018-12-10",1.140381,1.144558,1.136235,1.140095,1.140095
"3922","2018-12-11",1.135499,1.139939,1.130761,1.135654,1.135654
"3923","2018-12-12",1.132285,1.138045,1.131618,1.132311,1.132311
"3924","2018-12-13",1.137268,1.139251,1.133363,1.137346,1.137346
"3925","2018-12-14",1.136325,1.136622,1.127078,1.136364,1.136364
"3926","2018-12-17",1.130672,1.135396,1.13048,1.130595,1.130595
"3927","2018-12-18",1.134997,1.1403,1.133864,1.134984,1.134984
"3928","2018-12-19",1.137566,1.143968,1.137566,1.13754,1.13754
"3929","2018-12-20",1.138784,1.148488,1.137838,1.138952,1.138952
"3930","2018-12-21",1.145777,1.147447,1.138784,1.145685,1.145685
"3931","2018-12-24",1.137204,1.143838,1.137204,1.137281,1.137281
"3932","2018-12-25",1.140511,1.142204,1.13701,1.140394,1.140394
"3933","2018-12-26",1.141344,1.141944,1.137618,1.141553,1.141553
"3934","2018-12-27",1.136364,1.143432,1.135912,1.136131,1.136131
"3935","2018-12-28",1.143092,1.147315,1.143092,1.143105,1.143105
"3936","2018-12-31",1.14389,1.146592,1.142231,1.143995,1.143995
"3937","2019-01-01",1.149425,1.155001,1.1465,1.149306,1.149306
"3938","2019-01-02",1.146132,1.1497,1.134572,1.146171,1.146171
"3939","2019-01-03",1.131734,1.140914,1.131734,1.131811,1.131811
"3940","2019-01-04",1.139095,1.141774,1.134816,1.139108,1.139108
"3941","2019-01-07",1.141292,1.147447,1.140524,1.141044,1.141044
"3942","2019-01-08",1.147934,1.148633,1.142465,1.147974,1.147974
"3943","2019-01-09",1.145725,1.154015,1.144165,1.145607,1.145607
"3944","2019-01-10",1.155522,1.15714,1.151145,1.155495,1.155495
"3945","2019-01-11",1.151517,1.1539,1.145974,1.151013,1.151013
"3946","2019-01-14",1.146276,1.148369,1.145161,1.146014,1.146014
"3947","2019-01-15",1.147315,1.149161,1.138615,1.147289,1.147289
"3948","2019-01-16",1.141409,1.142231,1.137889,1.141683,1.141683
"3949","2019-01-17",1.1399,1.140771,1.137242,1.139809,1.139809
"3950","2019-01-18",1.139186,1.141032,1.135422,1.139264,1.139264
"3951","2019-01-21",1.136544,1.138822,1.135796,1.136557,1.136557
"3952","2019-01-22",1.136958,1.137527,1.133684,1.136932,1.136932
"3953","2019-01-23",1.136377,1.139315,1.135164,1.136402,1.136402
"3954","2019-01-24",1.138706,1.139341,1.131324,1.138822,1.138822
"3955","2019-01-25",1.130991,1.141162,1.130582,1.13135,1.13135
"3956","2019-01-28",1.141266,1.144558,1.139095,1.141305,1.141305
"3957","2019-01-29",1.142975,1.145056,1.141175,1.143001,1.143001
"3958","2019-01-30",1.143511,1.145029,1.140862,1.143537,1.143537
"3959","2019-01-31",1.148554,1.151371,1.145056,1.148765,1.148765
"3960","2019-02-01",1.145082,1.148844,1.143511,1.144951,1.144951
"3961","2019-02-04",1.145725,1.146263,1.142544,1.145528,1.145528
"3962","2019-02-05",1.143576,1.144296,1.140329,1.143628,1.143628
"3963","2019-02-06",1.140875,1.141097,1.13754,1.140993,1.140993
"3964","2019-02-07",1.136635,1.13701,1.132605,1.136596,1.136596
"3965","2019-02-08",1.133993,1.1351,1.132182,1.133877,1.133877
"3966","2019-02-11",1.132426,1.133144,1.127345,1.132426,1.132426
"3967","2019-02-12",1.128032,1.13199,1.125885,1.127904,1.127904
"3968","2019-02-13",1.133273,1.13443,1.128286,1.133466,1.133466
"3969","2019-02-14",1.126405,1.130825,1.125062,1.126494,1.126494
"3970","2019-02-15",1.129471,1.129816,1.123495,1.129535,1.129535
"3971","2019-02-18",1.129484,1.133414,1.129484,1.129803,1.129803
"3972","2019-02-19",1.131209,1.134185,1.127701,1.131196,1.131196
"3973","2019-02-20",1.134301,1.136958,1.132593,1.134301,1.134301
"3974","2019-02-21",1.134636,1.136583,1.132259,1.134636,1.134636
"3975","2019-02-22",1.13398,1.135576,1.131875,1.134301,1.134301
"3976","2019-02-25",1.134018,1.136751,1.1338,1.134224,1.134224
"3977","2019-02-26",1.136622,1.137864,1.134649,1.136751,1.136751
"3978","2019-02-27",1.139419,1.140381,1.136389,1.139315,1.139315
"3979","2019-02-28",1.137786,1.142204,1.13608,1.138019,1.138019
"3980","2019-03-01",1.137255,1.140888,1.135435,1.137346,1.137346
"3981","2019-03-04",1.137527,1.137527,1.131055,1.137592,1.137592
"3982","2019-03-05",1.133825,1.133915,1.129318,1.133735,1.133735
"3983","2019-03-06",1.130621,1.132503,1.129165,1.13071,1.13071
"3984","2019-03-07",1.131247,1.13199,1.120875,1.131401,1.131401
"3985","2019-03-08",1.120197,1.124455,1.118606,1.119833,1.119833
"3986","2019-03-11",1.123103,1.125746,1.122259,1.123242,1.123242
"3987","2019-03-12",1.125885,1.129433,1.125024,1.125923,1.125923
"3988","2019-03-13",1.128681,1.131375,1.127904,1.128745,1.128745
"3989","2019-03-14",1.133286,1.133594,1.129471,1.133106,1.133106
"3990","2019-03-15",1.130761,1.134301,1.130224,1.130838,1.130838
"3991","2019-03-18",1.13199,1.135976,1.123469,1.131977,1.131977
"3992","2019-03-19",1.133556,1.136364,1.133427,1.13362,1.13362
"3993","2019-03-20",1.135306,1.136751,1.133645,1.135486,1.135486
"3994","2019-03-21",1.143001,1.143995,1.135512,1.142792,1.142792
"3995","2019-03-22",1.137398,1.139212,1.127561,1.137501,1.137501
"3996","2019-03-25",1.129612,1.13317,1.12905,1.129586,1.129586
"3997","2019-03-26",1.131452,1.132888,1.127955,1.13158,1.13158
"3998","2019-03-27",1.127447,1.128554,1.124265,1.127485,1.127485
"3999","2019-03-28",1.125138,1.1263,1.121516,1.125176,1.125176
"4000","2019-03-29",1.122952,1.124606,1.121089,1.123002,1.123002
"4001","2019-04-01",1.122347,1.125024,1.120988,1.122385,1.122385
"4002","2019-04-02",1.120599,1.121401,1.118456,1.120574,1.120574
"4003","2019-04-03",1.120285,1.1255,1.120247,1.120385,1.120385
"4004","2019-04-04",1.124531,1.124986,1.120925,1.124695,1.124695
"4005","2019-04-05",1.12246,1.124151,1.121164,1.122586,1.122586
"4006","2019-04-08",1.122208,1.127408,1.121554,1.121957,1.121957
"4007","2019-04-09",1.125644,1.128796,1.125644,1.125644,1.125644
"4008","2019-04-10",1.126494,1.128286,1.123103,1.126697,1.126697
"4009","2019-04-11",1.127612,1.128745,1.125606,1.12765,1.12765
"4010","2019-04-12",1.125936,1.132503,1.125834,1.126075,1.126075
"4011","2019-04-15",1.130365,1.132246,1.129943,1.130506,1.130506
"4012","2019-04-16",1.130442,1.1315,1.128605,1.130493,1.130493
"4013","2019-04-17",1.128515,1.132375,1.128184,1.128503,1.128503
"4014","2019-04-18",1.130071,1.1306,1.123772,1.129714,1.129714
"4015","2019-04-19",1.123608,1.125113,1.123305,1.123595,1.123595
"4016","2019-04-22",1.124455,1.12638,1.123671,1.124455,1.124455
"4017","2019-04-23",1.125885,1.126126,1.119344,1.125898,1.125898
"4018","2019-04-24",1.122448,1.12246,1.118306,1.122435,1.122435
"4019","2019-04-25",1.115698,1.1164,1.112174,1.115349,1.115349
"4020","2019-04-26",1.11371,1.117281,1.112298,1.113685,1.113685
"4021","2019-04-29",1.114902,1.116994,1.114554,1.115026,1.115026
"4022","2019-04-30",1.118418,1.122965,1.117656,1.118518,1.118518
"4023","2019-05-01",1.121831,1.124999,1.121441,1.121604,1.121604
"4024","2019-05-02",1.120185,1.121818,1.117356,1.120084,1.120084
"4025","2019-05-03",1.117256,1.120072,1.114132,1.117356,1.117356
"4026","2019-05-06",1.118706,1.120448,1.117993,1.118581,1.118581
"4027","2019-05-07",1.120448,1.121957,1.117606,1.120185,1.120185
"4028","2019-05-08",1.118956,1.1215,1.118956,1.119107,1.119107
"4029","2019-05-09",1.119746,1.1251,1.117568,1.119833,1.119833
"4030","2019-05-10",1.121856,1.125239,1.121856,1.122208,1.122208
